generation,MeanFitness,MaxFitness,moastery_score,grass_penalty,min_figure_count,grass_score,tile_type_score,tile_open_score,tile_close_score
3876,15,15,10000,7357,1,10000,8341,3563,5618
3877,15,15,10000,7357,1,10000,8341,3563,5618
3878,15,15,10000,7357,1,10000,8341,3563,5618
3879,15,15,10000,7357,1,10000,8341,3563,5618
3880,15,15,10000,7357,1,10000,8341,3563,5618
3881,15,15,10000,7357,1,10000,8341,3563,5618
3882,15,15,10000,7357,1,10000,8341,3563,5618
3883,15,15,10000,7357,1,10000,8341,3563,5618
3884,15,15,10000,7357,1,10000,8341,3563,5618
3885,15,15,10000,7357,1,10000,8341,3563,5618
3886,15,15,10000,7357,1,10000,8341,3563,5618
3887,15,15,10000,7357,1,10000,8341,3563,5618
3888,15,15,10000,7357,1,10000,8341,3563,5618
3889,15,15,10000,7357,1,10000,8341,3563,5618
3890,15,15,10000,7357,1,10000,8341,3563,5618
3891,15,15,10000,7357,1,10000,8341,3563,5618
3892,15,15,10000,7357,1,10000,8341,3563,5618
3893,15,15,10000,7357,1,10000,8341,3563,5618
3894,15,15,10000,7357,1,10000,8341,3563,5618
3895,15,15,10000,7357,1,10000,8341,3563,5618
3896,15,15,10000,7357,1,10000,8341,3563,5618
3897,15,15,10000,7357,1,10000,8341,3563,5618
3898,15,15,10000,7357,1,10000,8341,3563,5618
3899,15,15,10000,7357,1,10000,8341,3563,5618
3900,15,15,10000,7357,1,10000,8341,3563,5618
3901,15,15,10000,7357,1,10000,8341,3563,5618
3902,15,15,10000,7357,1,10000,8341,3563,5618
3903,15,15,10000,7357,1,10000,8341,3563,5618
3904,15,15,10000,7357,1,10000,8341,3563,5618
3905,15,15,10000,7357,1,10000,8341,3563,5618
3906,15,15,10000,7357,1,10000,8341,3563,5618
3907,15,15,10000,7357,1,10000,8341,3563,5618
3908,15,15,10000,7357,1,10000,8341,3563,5618
3909,15,15,10000,7357,1,10000,8341,3563,5618
3910,15,15,10000,7357,1,10000,8341,3563,5618
3911,15,15,10000,7357,1,10000,8341,3563,5618
3912,15,15,10000,7357,1,10000,8341,3563,5618
3913,15,15,10000,7357,1,10000,8341,3563,5618
3914,15,15,10000,7357,1,10000,8341,3563,5618
3915,15,15,10000,7357,1,10000,8341,3563,5618
3916,15,15,10000,7357,1,10000,8341,3563,5618
3917,15,15,10000,7357,1,10000,8341,3563,5618
3918,15,15,10000,7357,1,10000,8341,3563,5618
3919,15,15,10000,7357,1,10000,8341,3563,5618
3920,15,15,10000,7357,1,10000,8341,3563,5618
3921,15,15,10000,7357,1,10000,8341,3563,5618
3922,15,15,10000,7357,1,10000,8341,3563,5618
3923,15,15,10000,7357,1,10000,8341,3563,5618
3924,15,15,10000,7357,1,10000,8341,3563,5618
3925,15,15,10000,7357,1,10000,8341,3563,5618
3926,15,15,10000,7357,1,10000,8341,3563,5618
3927,15,15,10000,7357,1,10000,8341,3563,5618
3928,15,15,10000,7357,1,10000,8341,3563,5618
3929,15,15,10000,7357,1,10000,8341,3563,5618
3930,15,15,10000,7357,1,10000,8341,3563,5618
3931,15,15,10000,7357,1,10000,8341,3563,5618
3932,15,15,10000,7357,1,10000,8341,3563,5618
3933,15,15,10000,7357,1,10000,8341,3563,5618
3934,15,15,10000,7357,1,10000,8341,3563,5618
3935,15,15,10000,7357,1,10000,8341,3563,5618
3936,15,15,10000,7357,1,10000,8341,3563,5618
3937,15,15,10000,7357,1,10000,8341,3563,5618
3938,15,15,10000,7357,1,10000,8341,3563,5618
3939,15,15,10000,7357,1,10000,8341,3563,5618
3940,15,15,10000,7357,1,10000,8341,3563,5618
3941,15,15,10000,7357,1,10000,8341,3563,5618
3942,15,15,10000,7357,1,10000,8341,3563,5618
3943,15,15,10000,7357,1,10000,8341,3563,5618
3944,15,15,10000,7357,1,10000,8341,3563,5618
3945,15,15,10000,7357,1,10000,8341,3563,5618
3946,15,15,10000,7357,1,10000,8341,3563,5618
3947,15,15,10000,7357,1,10000,8341,3563,5618
3948,15,15,10000,7357,1,10000,8341,3563,5618
3949,15,15,10000,7357,1,10000,8341,3563,5618
3950,15,15,10000,7357,1,10000,8341,3563,5618
3951,15,15,10000,7357,1,10000,8341,3563,5618
3952,15,15,10000,7357,1,10000,8341,3563,5618
3953,15,15,10000,7357,1,10000,8341,3563,5618
3954,15,15,10000,7357,1,10000,8341,3563,5618
3955,15,15,10000,7357,1,10000,8341,3563,5618
3956,15,15,10000,7357,1,10000,8341,3563,5618
3957,15,15,10000,7357,1,10000,8341,3563,5618
3958,15,15,10000,7357,1,10000,8341,3563,5618
3959,15,15,10000,7357,1,10000,8341,3563,5618
3960,-101.90625,-62,-4962,-2884,105,-14519,-7740,-1249,-3855
3961,-95.90625,-62,-4810,-928,89,-12035,-4826,-812,-2573
3962,-81.8125,-56,-3926,1608,73,-9004,-1620,711,1111
3963,-76.125,-56,-3260,2152,66,-6919,291,1716,3907
3964,-73.53125,-56,-824,4601,43,-3826,2661,1915,5182
3965,-64.28125,-15,1760,7072,35,-1265,4195,2516,5836
3966,-62.40625,-15,2574,7196,34,-390,4123,2495,5967
3967,-61.03125,-15,3009,7132,26,-330,3755,2412,6036
3968,-58.625,-15,3557,8049,27,2632,4845,2529,6953
3969,-55.875,-15,4865,8174,26,3257,5175,2636,7287
3970,-52.46875,-15,6868,8436,18,5196,5891,2449,7974
3971,-48.5,-15,7335,8670,18,6098,6249,2477,7900
3972,-48.21875,-15,7360,8754,18,6133,6042,2473,7852
3973,-41.5,-15,8920,8724,17,7206,8582,2651,8727
3974,-38.96875,-15,9143,9075,9,9040,8682,2846,8812
3975,-33.6875,-8,9086,8640,1,9037,8105,3712,8554
3976,-30.09375,-8,8683,8609,1,9420,7880,3778,8479
3977,-24.09375,-8,9310,8869,1,9940,8447,4478,8249
3978,-22.28125,-8,9181,8849,1,9940,8193,4402,8221
3979,-20.875,-8,9181,8467,1,9940,8356,4997,8229
3980,-19.34375,-8,9025,8276,1,9940,8330,4881,8083
3981,-18.8125,-8,8939,8619,1,9940,8049,4768,8024
3982,-17,-8,9029,8247,1,10000,7754,4704,7922
3983,-16.03125,-8,8964,7931,1,10000,7554,4977,7972
3984,-15.5625,-8,9054,7582,1,10000,7596,5292,8026
3985,-15.5625,-8,9054,7582,1,10000,7596,5292,8026
3986,-15.4375,-8,9010,7582,1,10000,7512,5341,8026
3987,-15.40625,-8,9013,7796,1,10000,7463,5341,7974
3988,-14.46875,-8,9045,7463,1,10000,7710,5391,8072
3989,-14.46875,-8,9045,7463,1,10000,7710,5391,8072
3990,-13.3125,-1,9087,7074,1,10000,7523,5987,8206
3991,-13,-1,9058,6713,1,10000,7408,5712,8282
3992,-12.125,-1,9058,6321,1,10000,7314,5569,8332
3993,-11.40625,-1,9058,6257,1,10000,7350,5686,8346
3994,-11.03125,-1,9121,5984,1,10000,7583,5686,8458
3995,-10.4375,-1,9087,5984,1,10000,7554,5686,8458
3996,-9.625,-1,9087,5590,1,10000,7463,5877,8466
3997,-9.03125,-1,9045,5587,1,10000,7355,5926,8445
3998,-7.96875,-1,8941,5386,1,10000,7260,6177,8436
3999,-7.25,-1,8833,5358,1,10000,7297,6742,8279
4000,-7.21875,-1,8846,5258,1,10000,7417,6742,8303
4001,-6.75,-1,8696,5525,1,10000,7276,6845,8171
4002,-6.09375,-1,8807,5124,1,10000,7670,6722,8366
4003,-6.0625,-1,8872,4940,1,10000,7739,6676,8461
4004,-6.0625,-1,8872,4940,1,10000,7739,6676,8461
4005,-5.1875,-1,8444,5707,1,10000,7301,6919,7995
4006,-4.75,-1,8230,6125,1,10000,7074,6835,7774
4007,-4.75,-1,8230,6125,1,10000,7074,6835,7774
4008,-4.3125,-1,8092,6125,1,10000,6764,6980,7620
4009,-3.4375,-1,7664,6748,1,10000,6340,6927,7144
4010,-3,-1,7451,7213,1,10000,6054,7118,6947
4011,-3,-1,7451,7213,1,10000,6054,7118,6947
4012,-2.78125,-1,7336,7525,1,10000,5932,6839,6822
4013,-2.78125,-1,7336,7525,1,10000,5932,6839,6822
4014,-2.53125,-1,7321,7623,1,10000,5911,6839,6812
4015,-2.3125,-1,7215,7800,1,10000,5745,6661,6734
4016,-2.3125,-1,7215,7800,1,10000,5745,6661,6734
4017,-2.09375,-1,7109,7990,1,10000,5614,6533,6625
4018,-2.09375,-1,7109,7990,1,10000,5614,6533,6625
4019,-2.09375,-1,7109,7990,1,10000,5614,6533,6625
4020,-1.875,-1,7001,8120,1,10000,5560,6619,6505
4021,-1.65625,-1,6894,8354,1,10000,5419,6630,6404
4022,-1.65625,-1,6894,8354,1,10000,5419,6630,6404
4023,-1.65625,-1,6894,8354,1,10000,5419,6630,6404
4024,-1.65625,-1,6894,8354,1,10000,5419,6630,6404
4025,-1.65625,-1,6894,8354,1,10000,5419,6630,6404
4026,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4027,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4028,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4029,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4030,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4031,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4032,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4033,-1.4375,-1,6786,8501,1,10000,5341,6703,6265
4034,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4035,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4036,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4037,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4038,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4039,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4040,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4041,-1.21875,-1,6679,8800,1,10000,5244,6938,6130
4042,-1,-1,6573,9113,1,10000,5125,6938,5998
4043,-1,-1,6573,9113,1,10000,5125,6938,5998
4044,-1,-1,6573,9113,1,10000,5125,6938,5998
4045,-1,-1,6573,9113,1,10000,5125,6938,5998
4046,-1,-1,6573,9113,1,10000,5125,6938,5998
4047,-1,-1,6573,9113,1,10000,5125,6938,5998
4048,-1,-1,6573,9113,1,10000,5125,6938,5998
4049,-1,-1,6573,9113,1,10000,5125,6938,5998
4050,-1,-1,6573,9113,1,10000,5125,6938,5998
4051,-1,-1,6573,9113,1,10000,5125,6938,5998
4052,-1,-1,6573,9113,1,10000,5125,6938,5998
4053,-1,-1,6573,9113,1,10000,5125,6938,5998
4054,-1,-1,6573,9113,1,10000,5125,6938,5998
4055,-1,-1,6573,9113,1,10000,5125,6938,5998
4056,-1,-1,6573,9113,1,10000,5125,6938,5998
4057,-1,-1,6573,9113,1,10000,5125,6938,5998
4058,-1,-1,6573,9113,1,10000,5125,6938,5998
4059,-1,-1,6573,9113,1,10000,5125,6938,5998
4060,-1,-1,6573,9113,1,10000,5125,6938,5998
4061,-1,-1,6573,9113,1,10000,5125,6938,5998
4062,-1,-1,6573,9113,1,10000,5125,6938,5998
4063,-1,-1,6573,9113,1,10000,5125,6938,5998
4064,-1,-1,6573,9113,1,10000,5125,6938,5998
4065,-1,-1,6573,9113,1,10000,5125,6938,5998
4066,-1,-1,6573,9113,1,10000,5125,6938,5998
4067,-1,-1,6573,9113,1,10000,5125,6938,5998
4068,-1,-1,6573,9113,1,10000,5125,6938,5998
4069,-1,-1,6573,9113,1,10000,5125,6938,5998
4070,-1,-1,6573,9113,1,10000,5125,6938,5998
4071,-1,-1,6573,9113,1,10000,5125,6938,5998
4072,-1,-1,6573,9113,1,10000,5125,6938,5998
4073,-1,-1,6573,9113,1,10000,5125,6938,5998
4074,-1,-1,6573,9113,1,10000,5125,6938,5998
4075,-1,-1,6573,9113,1,10000,5125,6938,5998
4076,-1,-1,6573,9113,1,10000,5125,6938,5998
4077,-1,-1,6573,9113,1,10000,5125,6938,5998
4078,-1,-1,6573,9113,1,10000,5125,6938,5998
4079,-1,-1,6573,9113,1,10000,5125,6938,5998
4080,-121.15625,-82,-4628,-5059,136,-14939,-1978,-3495,-3581
4081,-113.03125,-53,-2795,-4483,105,-12207,-402,-1269,-1492
4082,-95.84375,-47,-2367,-398,81,-9130,1924,158,1483
4083,-88.1875,-47,408,3871,50,-4410,5229,1712,4467
4084,-72.125,-14,2557,4213,34,-2696,6304,3097,6414
4085,-64.5625,-14,5170,6682,26,-1543,7192,4219,8025
4086,-61.9375,-14,5724,7256,18,1946,7306,4560,8109
4087,-57.71875,-14,6359,7160,18,2534,6973,4181,8012
4088,-53.46875,-14,8151,7516,10,4197,7421,3924,8345
4089,-50.59375,-8,8185,6988,2,6059,8031,4177,9125
4090,-40.8125,-8,8128,5702,1,6208,8329,4807,9135
4091,-32.34375,-8,9359,4833,1,8742,8476,5160,9612
4092,-25.59375,-8,9489,2986,1,9680,8719,6614,9725
4093,-20.34375,-8,9981,2592,1,9996,8636,6637,9662
4094,-13.5625,-8,9981,1644,1,10000,8373,7283,9741
4095,-11.5,-8,10000,1049,1,10000,8370,7709,9744
4096,-10.625,-8,10000,1411,1,10000,8414,7575,9712
4097,-9.5625,-8,10000,1500,1,10000,8386,7656,9685
4098,-8.875,-8,10000,1737,1,10000,8144,7387,9630
4099,-8.6875,-8,10000,1856,1,10000,8082,7388,9625
4100,-8.5625,-8,10000,1891,1,10000,8153,7409,9610
4101,-8.5625,-8,10000,1891,1,10000,8153,7409,9610
4102,-8,-8,10000,1891,1,10000,8123,7239,9612
4103,-8,-8,10000,1891,1,10000,8123,7239,9612
4104,-8,-8,10000,1891,1,10000,8123,7239,9612
4105,-8,-8,10000,1891,1,10000,8123,7239,9612
4106,-8,-8,10000,1891,1,10000,8123,7239,9612
4107,-8,-8,10000,1891,1,10000,8123,7239,9612
4108,-8,-8,10000,1891,1,10000,8123,7239,9612
4109,-8,-8,10000,1891,1,10000,8123,7239,9612
4110,-8,-8,10000,1891,1,10000,8123,7239,9612
4111,-8,-8,10000,1891,1,10000,8123,7239,9612
4112,-8,-8,10000,1891,1,10000,8123,7239,9612
4113,-8,-8,10000,1891,1,10000,8123,7239,9612
4114,-8,-8,10000,1891,1,10000,8123,7239,9612
4115,-8,-8,10000,1891,1,10000,8123,7239,9612
4116,-8,-8,10000,1891,1,10000,8123,7239,9612
4117,-8,-8,10000,1891,1,10000,8123,7239,9612
4118,-8,-8,10000,1891,1,10000,8123,7239,9612
4119,-8,-8,10000,1891,1,10000,8123,7239,9612
4120,-8,-8,10000,1891,1,10000,8123,7239,9612
4121,-8,-8,10000,1891,1,10000,8123,7239,9612
4122,-8,-8,10000,1891,1,10000,8123,7239,9612
4123,-8,-8,10000,1891,1,10000,8123,7239,9612
4124,-8,-8,10000,1891,1,10000,8123,7239,9612
4125,-8,-8,10000,1891,1,10000,8123,7239,9612
4126,-8,-8,10000,1891,1,10000,8123,7239,9612
4127,-8,-8,10000,1891,1,10000,8123,7239,9612
4128,-8,-8,10000,1891,1,10000,8123,7239,9612
4129,-8,-8,10000,1891,1,10000,8123,7239,9612
4130,-8,-8,10000,1891,1,10000,8123,7239,9612
4131,-7.75,0,10000,2044,1,10000,8125,7239,9616
4132,-7.75,0,10000,2044,1,10000,8125,7239,9616
4133,-7.5,0,10000,2166,1,10000,8134,7239,9547
4134,-7.5,0,10000,2166,1,10000,8134,7239,9547
4135,-7.5,0,10000,2166,1,10000,8134,7239,9547
4136,-7.5,0,10000,2166,1,10000,8134,7239,9547
4137,-7.5,0,10000,2166,1,10000,8134,7239,9547
4138,-7.5,0,10000,2166,1,10000,8134,7239,9547
4139,-7.5,0,10000,2166,1,10000,8134,7239,9547
4140,-7.25,0,10000,2392,1,10000,8141,7239,9501
4141,-7.25,0,10000,2392,1,10000,8141,7239,9501
4142,-7,0,10000,2639,1,10000,8141,6943,9467
4143,-7,0,10000,2639,1,10000,8141,6943,9467
4144,-6.75,0,10000,2904,1,10000,8141,6874,9432
4145,-6.75,0,10000,2904,1,10000,8141,6874,9432
4146,-6.5,0,10000,2976,1,10000,8168,6928,9365
4147,-6.5,0,10000,2976,1,10000,8168,6928,9365
4148,-6.5,0,10000,2976,1,10000,8168,6928,9365
4149,-6.5,0,10000,2976,1,10000,8168,6928,9365
4150,-6.5,0,10000,2976,1,10000,8168,6928,9365
4151,-6.5,0,10000,2976,1,10000,8168,6928,9365
4152,-6.5,0,10000,2976,1,10000,8168,6928,9365
4153,-6.5,0,10000,2976,1,10000,8168,6928,9365
4154,-6.25,0,10000,3168,1,10000,8168,6954,9325
4155,-6.25,0,10000,3168,1,10000,8168,6954,9325
4156,-6.25,0,10000,3168,1,10000,8168,6954,9325
4157,-6.25,0,10000,3168,1,10000,8168,6954,9325
4158,-6,0,10000,3433,1,10000,8129,6880,9325
4159,-6,0,10000,3433,1,10000,8129,6880,9325
4160,-6,0,10000,3433,1,10000,8129,6880,9325
4161,-5.75,0,10000,3680,1,10000,8070,6612,9325
4162,-5.75,0,10000,3680,1,10000,8070,6612,9325
4163,-5.5,0,10000,3841,1,10000,8074,6699,9263
4164,-5,0,10000,4120,1,10000,8124,6557,9174
4165,-5,0,10000,4120,1,10000,8124,6557,9174
4166,-5,0,10000,4120,1,10000,8124,6557,9174
4167,-5,0,10000,4120,1,10000,8124,6557,9174
4168,-4.75,0,10000,4235,1,10000,8145,6697,9109
4169,-4.5,0,10000,4499,1,10000,8155,6649,9059
4170,-4.46875,0,10000,4560,1,10000,8155,6649,9059
4171,-4.46875,0,10000,4560,1,10000,8155,6649,9059
4172,-4.21875,0,10000,4824,1,10000,8155,6649,9020
4173,-3.96875,0,10000,5004,1,10000,8151,6664,8979
4174,-3.71875,0,10000,5056,1,10000,8154,6664,8914
4175,-3.5,0,10000,5056,1,10000,8166,6664,8875
4176,-3.25,0,10000,5218,1,10000,8183,6664,8830
4177,-3.25,0,10000,5218,1,10000,8183,6664,8830
4178,-3.25,0,10000,5218,1,10000,8183,6664,8830
4179,-2.75,0,10000,5680,1,10000,8205,6690,8728
4180,-2.25,0,10000,5962,1,10000,8220,6767,8626
4181,-2.25,0,10000,5962,1,10000,8220,6767,8626
4182,-2.25,0,10000,5962,1,10000,8220,6767,8626
4183,-2,0,10000,6154,1,10000,8240,6767,8564
4184,-1.75,0,10000,6324,1,10000,8240,6767,8491
4185,-1.75,0,10000,6324,1,10000,8240,6767,8491
4186,-1.5,0,10000,6524,1,10000,8221,6576,8467
4187,-1.5,0,10000,6524,1,10000,8221,6576,8467
4188,-1.5,0,10000,6524,1,10000,8221,6576,8467
4189,-1,0,10000,6856,1,10000,8270,6576,8376
4190,-1,0,10000,6856,1,10000,8270,6576,8376
4191,-1,0,10000,6856,1,10000,8270,6576,8376
4192,-1,0,10000,6856,1,10000,8270,6576,8376
4193,-0.75,0,10000,7058,1,10000,8275,6576,8327
4194,-0.5,0,10000,7258,1,10000,8240,6347,8286
4195,-0.25,0,10000,7514,1,10000,8258,6347,8258
4196,-0.25,0,10000,7514,1,10000,8258,6347,8258
4197,-0.25,0,10000,7514,1,10000,8258,6347,8258
4198,0,0,10000,7616,1,10000,8224,6335,8216
4199,0,0,10000,7616,1,10000,8224,6335,8216
4200,-105.15625,-70,-1074,-1317,89,-12582,-4048,-1996,-3299
4201,-94.84375,-51,-403,-1211,82,-10040,-2030,-2007,-2067
4202,-85.03125,-46,-102,-566,82,-8137,-1819,-1533,-1174
4203,-78.28125,-31,608,-187,81,-7286,-808,-1220,512
4204,-74.28125,-31,247,645,74,-6181,225,-658,1284
4205,-64.34375,-31,1017,2198,73,-5243,342,-225,2096
4206,-63.15625,-31,793,2511,73,-5171,342,171,2133
4207,-61.28125,-31,1106,3448,73,-4336,307,477,2313
4208,-59.375,-25,1346,2770,65,-2961,1153,633,2300
4209,-57.4375,-25,1346,2983,65,-2704,1044,657,2658
4210,-55.625,-12,2455,3220,56,-1229,2130,946,2964
4211,-53.625,-12,3595,3598,56,939,3310,1368,3467
4212,-52.125,-12,3595,4170,56,2090,3905,2016,4113
4213,-45.21875,-12,5391,5663,32,5023,5683,2919,4822
4214,-43.75,-12,5391,5610,32,6191,5605,3090,4418
4215,-38,-12,7955,5593,24,7284,6559,3156,4874
4216,-35.6875,-12,7166,5390,17,8094,6795,4184,4309
4217,-33.40625,-12,7231,6518,9,9285,6611,4455,3672
4218,-33.1875,-12,7408,6534,9,9285,6611,4416,3708
4219,-28.1875,10,8616,7830,1,9792,7735,5032,4536
4220,-26.59375,10,8616,7897,1,9792,7846,4782,4533
4221,-25.46875,10,8616,7882,1,9792,8944,4893,5333
4222,-23.28125,10,8928,7919,1,10000,9009,6227,5694
4223,-21.96875,10,9105,7944,1,10000,9157,6492,5864
4224,-20.4375,10,9105,7824,1,10000,9291,6410,6150
4225,-19.71875,10,9105,7415,1,10000,9452,6754,6866
4226,-19,10,9105,7062,1,10000,9404,6804,6642
4227,-18.875,10,9105,7019,1,10000,9313,6804,6658
4228,-18.03125,10,9105,6950,1,10000,9195,6934,7155
4229,-17.40625,10,9105,6867,1,10000,9195,6934,7220
4230,-15.59375,10,9105,6988,1,10000,9079,6787,7379
4231,-15.5,10,9105,6988,1,10000,9105,6787,7288
4232,-14.8125,10,9105,6915,1,10000,9105,6787,7376
4233,-14.375,10,9105,6835,1,10000,9015,7029,7597
4234,-13.90625,10,9105,7002,1,10000,9079,7016,7670
4235,-13.28125,10,9105,6912,1,10000,9224,6919,7314
4236,-12.875,10,9105,6912,1,10000,9201,6805,7410
4237,-12.46875,10,9105,6825,1,10000,9227,6805,7585
4238,-11.8125,10,9105,6843,1,10000,9239,6685,7537
4239,-11.8125,10,9105,6843,1,10000,9239,6685,7537
4240,-11.8125,10,9105,6843,1,10000,9239,6685,7537
4241,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4242,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4243,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4244,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4245,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4246,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4247,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4248,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4249,-11.71875,10,9105,6843,1,10000,9266,6429,7440
4250,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4251,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4252,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4253,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4254,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4255,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4256,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4257,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4258,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4259,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4260,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4261,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4262,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4263,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4264,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4265,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4266,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4267,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4268,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4269,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4270,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4271,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4272,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4273,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4274,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4275,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4276,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4277,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4278,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4279,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4280,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4281,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4282,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4283,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4284,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4285,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4286,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4287,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4288,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4289,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4290,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4291,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4292,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4293,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4294,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4295,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4296,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4297,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4298,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4299,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4300,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4301,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4302,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4303,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4304,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4305,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4306,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4307,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4308,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4309,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4310,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4311,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4312,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4313,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4314,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4315,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4316,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4317,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4318,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4319,-11.3125,10,9105,6843,1,10000,9266,6429,7502
4320,-101.3125,-68,-6475,-3992,136,-17226,-7627,-1270,-5212
4321,-93.21875,-68,-3347,-1990,120,-14277,-5653,-803,-4521
4322,-91.46875,-68,-3347,-760,113,-13603,-5407,9,-3505
4323,-88.6875,-59,-2701,251,89,-11910,-5586,-536,-3895
4324,-83.4375,-59,-2906,1279,81,-10249,-5189,-330,-4444
4325,-79.84375,-31,-2346,1922,73,-8177,-3646,-123,-2976
4326,-79.4375,-31,-2394,1627,73,-7864,-3646,-123,-2917
4327,-75.8125,-31,-1826,2092,65,-5963,-1917,-124,-1766
4328,-71.0625,-8,-304,3372,57,-3914,-831,37,-313
4329,-67.375,-8,616,3876,49,-1863,1764,336,2307
4330,-64.75,4,828,4459,41,-1091,3572,1449,3546
4331,-57.4375,4,2305,5873,10,3568,6234,3827,5894
4332,-50.625,4,3280,6905,10,5070,5544,5239,6453
4333,-49.46875,4,3354,7444,2,5899,6596,5225,7040
4334,-45.09375,4,3714,7637,2,6389,6597,5040,7394
4335,-38.03125,18,5534,7274,2,7036,6667,5808,7781
4336,-32,18,5637,6813,1,7264,7422,5282,7929
4337,-29.09375,18,6486,6497,2,8648,7910,5366,8473
4338,-26.125,18,6441,6728,2,9634,7829,4980,7948
