generation,MeanFitness,MaxFitness,moastery_score,grass_penalty,min_figure_count,grass_score,tile_type_score,tile_open_score,tile_close_score
9680,-13.90625,0,8742,7100,2,429903,6693,7400,9304
9681,-13.90625,0,8742,7100,2,429903,6693,7400,9304
9682,-13.90625,0,8742,7100,2,429903,6693,7400,9304
9683,-13.90625,0,8742,7100,2,429903,6693,7400,9304
9684,-13.90625,0,8742,7100,2,429903,6693,7400,9304
9685,-13.6875,0,8742,7007,2,429903,6693,7400,9304
9686,-13.6875,0,8742,7007,2,429903,6693,7400,9304
9687,-13.65625,0,8742,7007,2,429903,6782,7400,9278
9688,-13.21875,0,8430,7596,2,429903,6618,7088,9278
9689,-13.0625,0,8430,7596,2,429903,6782,6775,9278
9690,-13.0625,0,8430,7596,2,429903,6782,6775,9278
9691,-13.0625,0,8430,7596,2,429903,6782,6775,9278
9692,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9693,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9694,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9695,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9696,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9697,-12.8125,0,8430,7762,2,429903,6782,6463,9278
9698,-12.625,0,8430,7762,2,429903,6918,6463,9278
9699,-12.625,0,8430,7762,2,429903,6918,6463,9278
9700,-12.34375,6,8430,8075,2,429903,6918,6321,9278
9701,-12.34375,6,8430,8075,2,429903,6918,6321,9278
9702,-12.34375,6,8430,8075,2,429903,6918,6321,9278
9703,-12.25,6,8742,8075,2,429903,6871,6321,9243
9704,-12.25,6,8742,8075,2,429903,6871,6321,9243
9705,-12.25,6,8742,8075,2,429903,6871,6321,9243
9706,-12.0625,6,8742,7993,2,429903,7007,6946,9173
9707,-12.0625,6,8742,7993,2,429903,7007,6946,9173
9708,-12.0625,6,8742,7993,2,429903,7007,6946,9173
9709,-12.0625,6,8742,7993,2,429903,7007,6946,9173
9710,-11.625,10,8742,7993,2,429903,6937,6633,9173
9711,-11.59375,10,8681,7993,2,429903,7046,6633,9173
9712,-11.4375,10,8681,7993,2,429903,7209,6633,9173
9713,-11.25,10,8681,8024,2,429903,7425,6321,9154
9714,-11.1875,10,8546,7930,2,429903,7425,6206,9154
9715,-11.1875,10,8546,7930,2,429903,7425,6206,9154
9716,-10.90625,10,8546,7928,2,429903,7558,6312,9148
9717,-10.8125,10,8546,7928,2,429903,7558,6312,9071
9718,-10.8125,10,8546,7928,2,429903,7558,6312,9071
9719,-10.6875,10,8431,7928,2,429903,7558,6576,9010
9720,-37.46875,-22,12926,11551,1,664761,10985,9325,13122
9721,-37.21875,-21,13125,10904,1,640146,10646,8995,12242
9722,-36.59375,-14,12377,11166,1,630958,10646,8838,11433
9723,-33.4375,-14,12622,10809,1,630958,10514,8809,10537
9724,-30.03125,-11,12191,9451,1,583872,9582,8367,9179
9725,-30.03125,-11,12191,9451,1,583872,9582,8367,9179
9726,-30.03125,-11,12191,9451,1,583872,9582,8367,9179
9727,-29.53125,-8,11878,9494,1,583872,9575,8587,8888
9728,-29.53125,-8,11878,9494,1,583872,9575,8587,8888
9729,-28.3125,-8,11244,9725,1,583872,9595,8390,8320
9730,-27.9375,-8,11026,9463,1,583872,9498,8390,8436
9731,-27.9375,-8,11026,9463,1,583872,9498,8390,8436
9732,-26.5625,-8,10433,9403,1,583872,9243,7861,8053
9733,-25.5625,-8,10433,9408,1,583872,9038,7929,7632
9734,-24.15625,-8,9993,8791,1,556343,8135,7558,7003
9735,-24.15625,-8,9993,8791,1,556343,8135,7558,7003
9736,-23.90625,-8,9993,9103,1,556343,8135,7064,6980
9737,-23.71875,-8,9993,9166,1,556343,8135,6751,7174
9738,-23.4375,-8,9993,9166,1,556343,8345,6549,7326
9739,-23.21875,-8,9993,8878,2,556343,8345,6470,7326
9740,-22.875,-8,9705,8980,2,556343,8190,6294,7025
9741,-22.875,-8,9705,8980,2,556343,8190,6294,7025
9742,-22.59375,-8,9705,9047,2,556343,8375,5905,7025
9743,-21.8125,-8,9705,9359,1,556343,7972,5905,7337
9744,-21.15625,-8,9226,8834,1,556343,8168,5830,7649
9745,-21.15625,-8,9226,8834,1,556343,8168,5830,7649
9746,-21,-4,9226,8522,1,556343,8098,6142,7791
9747,-21,-4,9226,8522,1,556343,8098,6142,7791
9748,-20.78125,-4,8839,8448,1,556343,8098,5714,7630
9749,-20.78125,-4,8839,8448,1,556343,8098,5714,7630
9750,-20.0625,-4,8839,8276,1,556343,8422,6027,8002
9751,-19.53125,-4,8779,8276,1,556343,8422,5714,7456
9752,-19.21875,-4,9092,8588,1,556343,8422,5714,7456
9753,-19.21875,-4,9092,8588,1,556343,8422,5714,7456
9754,-18.28125,-4,9092,8901,1,556343,8579,5714,7769
9755,-18.28125,-4,9092,8901,1,556343,8579,5714,7769
9756,-18.28125,-4,9092,8901,1,556343,8579,5714,7769
9757,-18.125,-4,8781,8901,1,556343,8579,5341,7769
9758,-18.03125,-4,8652,8901,1,556343,8579,5341,7583
9759,-17.40625,-4,8339,8901,1,556343,8662,5341,7326
9760,-17.3125,-4,8462,8792,1,556343,8848,4802,7326
9761,-17.3125,-4,8462,8792,1,556343,8848,4802,7326
9762,-17.3125,-4,8462,8792,1,556343,8848,4802,7326
9763,-17.15625,-4,8462,8792,1,556343,8677,5402,7463
9764,-16.71875,-4,8462,8480,1,556343,8607,5402,7716
9765,-16.71875,-4,8462,8480,1,556343,8607,5402,7716
9766,-16.71875,-4,8462,8480,1,556343,8607,5402,7716
9767,-16.34375,-4,8568,8480,1,556655,8607,5442,7716
9768,-16.34375,-4,8568,8480,1,556655,8607,5442,7716
9769,-16.15625,-4,8674,8480,1,556655,8607,5129,7599
9770,-16.15625,-4,8674,8480,1,556655,8607,5129,7599
9771,-16,-4,8361,8344,1,556655,8607,5129,7373
9772,-15.8125,-4,7583,8248,1,524690,8826,5442,7197
9773,-15.78125,-4,7583,8364,1,524690,8819,5129,7197
9774,-15.4375,6,7583,8364,2,524690,8833,5129,7197
9775,-15.4375,6,7583,8364,2,524690,8833,5129,7197
9776,-15.4375,6,7583,8364,2,524690,8833,5129,7197
9777,-15.4375,6,7583,8364,2,524690,8833,5129,7197
9778,-15.40625,6,7583,8499,2,524690,8833,5442,7197
9779,-15.40625,6,7583,8499,2,524690,8833,5442,7197
9780,-15.28125,6,7270,8499,2,524690,8739,5442,7197
9781,-15.28125,6,7270,8499,2,524690,8739,5442,7197
9782,-14.96875,6,7583,8812,2,524690,8739,5442,7197
9783,-14.96875,6,7583,8812,2,524690,8739,5442,7197
9784,-14.8125,6,7270,8812,2,524690,8739,5442,7011
9785,-14.625,6,7270,8812,2,524690,8739,5754,6785
9786,-14.59375,6,7320,8812,2,524690,8739,5754,6746
9787,-14.375,6,7320,8765,2,524690,8739,5754,6514
9788,-13.78125,6,6270,8453,2,524690,8705,5754,6514
9789,-13.78125,6,6270,8453,2,524690,8705,5754,6514
9790,-13.78125,6,6270,8453,2,524690,8705,5754,6514
9791,-13.75,6,6270,8453,2,524690,8705,5534,6461
9792,-13.75,6,6270,8453,2,524690,8705,5534,6461
9793,-13.75,6,6270,8453,2,524690,8705,5534,6461
9794,-13.75,6,6270,8453,2,524690,8705,5534,6461
9795,-13.75,6,6270,8453,2,524690,8705,5534,6461
9796,-13.75,6,6270,8453,2,524690,8705,5534,6461
9797,-13.71875,6,6582,8453,2,524690,8659,5534,6461
9798,-13.71875,6,6582,8453,2,524690,8659,5534,6461
9799,-13.125,6,6582,8140,2,524690,8251,5534,6622
9800,-13.125,6,6582,8140,2,524690,8251,5534,6622
9801,-12.9375,6,6582,8140,2,524690,8251,5534,6395
9802,-12.9375,6,6582,8140,2,524690,8251,5534,6395
9803,-12.9375,6,6582,8140,2,524690,8251,5534,6395
9804,-12.53125,6,6270,8140,2,524690,8108,5199,5943
9805,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9806,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9807,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9808,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9809,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9810,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9811,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9812,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9813,-12.3125,6,6270,7828,2,524690,8108,5199,5850
9814,-11.6875,22,6270,7828,2,524690,8108,5199,5785
9815,-11.6875,22,6270,7828,2,524690,8108,5199,5785
9816,-11.6875,22,6270,7828,2,524690,8108,5199,5785
9817,-11.6875,22,6270,7828,2,524690,8108,5199,5785
9818,-11.6875,22,6270,7828,2,524690,8108,5199,5785
9819,-11.5625,22,6270,7828,2,524690,7988,5199,5785
9820,-11.5625,22,6270,7828,2,524690,7988,5199,5785
9821,-11.375,22,6270,7828,2,524690,7988,5199,5506
9822,-11.375,22,6270,7828,2,524690,7988,5199,5506
9823,-11.375,22,6270,7828,2,524690,7988,5199,5506
9824,-11.375,22,6270,7828,2,524690,7988,5199,5506
9825,-11.375,22,6270,7828,2,524690,7988,5199,5506
9826,-10.8125,22,5645,7515,2,524690,7889,5199,5054
9827,-10.8125,22,5645,7515,2,524690,7889,5199,5054
9828,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9829,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9830,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9831,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9832,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9833,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9834,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9835,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9836,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9837,-10.78125,22,5957,7515,2,524690,7889,5199,4992
9838,-10.6875,22,5957,7515,2,524690,7889,4922,5092
9839,-10.53125,22,5957,7581,2,524690,7967,4922,5092
9840,-26.5,-5,9943,12384,2,799559,13128,7846,8996
9841,-26.1875,-5,9644,12053,2,752758,12577,7688,8702
9842,-23.15625,-5,8484,12122,3,744359,12405,7051,8919
9843,-22.4375,-5,8121,11490,3,703646,12405,6710,8757
9844,-21.71875,0,8040,11277,3,703646,12354,6261,8613
9845,-21.71875,0,8040,11277,3,703646,12354,6261,8613
9846,-21.375,0,7960,11417,3,703646,12003,5804,8478
9847,-21.21875,0,7796,10896,3,703646,11894,6186,8325
9848,-19.75,0,8108,11209,2,703646,11726,6610,8281
9849,-19.3125,0,7796,11350,3,703333,11726,6610,8281
9850,-19.3125,0,7796,11350,3,703333,11726,6610,8281
9851,-19.3125,0,7796,11350,3,703333,11726,6610,8281
9852,-19.03125,6,7483,11037,2,703333,11810,6298,8529
9853,-19.03125,6,7483,11037,2,703333,11810,6298,8529
9854,-19.03125,6,7483,11037,2,703333,11810,6298,8529
9855,-18,6,7621,10702,2,703333,11356,6233,8474
9856,-17.375,6,7549,10013,2,703646,10650,5921,8474
9857,-17.25,6,7389,10013,2,703958,10628,5847,8544
9858,-17.21875,6,7389,10315,2,703958,10628,5847,8544
9859,-16.375,6,6962,9834,2,703958,10466,5847,8602
9860,-15.5,6,6765,9834,2,703958,10421,5847,8802
9861,-15.5,6,6765,9834,2,703958,10421,5847,8802
9862,-15.40625,6,6987,10061,2,703958,10180,5847,8766
9863,-15.40625,6,6987,10061,2,703958,10180,5847,8766
9864,-15.40625,6,6987,10061,2,703958,10180,5847,8766
9865,-15.21875,6,7238,9572,2,703958,10140,5722,8766
9866,-14.125,6,7863,8897,2,704583,10140,5663,8766
9867,-14,6,7863,8585,2,704583,9718,5663,8766
9868,-13.75,6,7863,8311,2,704583,9718,5663,8953
9869,-13.75,6,7863,8311,2,704583,9718,5663,8953
9870,-13.3125,6,7863,8311,2,704583,9605,5663,8953
9871,-13.28125,6,7751,8311,2,704583,9868,5663,8736
9872,-12.40625,6,7751,8623,2,704583,9868,5976,8587
9873,-12.40625,6,7751,8623,2,704583,9868,5976,8587
9874,-12.3125,6,7372,8311,2,704583,9868,5663,8587
9875,-10.625,6,6943,7934,2,704895,9422,5976,8899
9876,-10.125,12,7067,7856,2,704895,9089,6214,8899
9877,-9.8125,12,7067,7544,2,704895,9089,6214,8948
9878,-9.8125,12,7067,7544,2,704895,9089,6214,8948
9879,-9.28125,12,7067,7856,2,704895,9089,6073,8948
9880,-9.28125,12,7067,7856,2,704895,9089,6073,8948
9881,-9.28125,12,7067,7856,2,704895,9089,6073,8948
9882,-8.15625,12,7379,7856,2,704895,8963,5760,8948
9883,-8.15625,12,7379,7856,2,704895,8963,5760,8948
9884,-7.75,12,7379,8111,2,704895,8963,5760,8948
9885,-6.5,12,7499,8424,2,704895,8819,5760,8917
9886,-5.875,12,7499,8424,2,704895,8703,5927,8917
9887,-5.875,12,7499,8424,2,704895,8703,5927,8917
9888,-5.6875,12,7499,8424,2,704895,8703,5927,8911
9889,-5.6875,12,7499,8424,2,704895,8703,5927,8911
9890,-5.1875,12,7499,8424,2,704895,8703,5927,8911
9891,-5.1875,12,7499,8424,2,704895,8703,5927,8911
9892,-5.1875,12,7499,8424,2,704895,8703,5927,8911
9893,-4.625,12,7812,8424,2,704895,8890,5927,8822
9894,-4.625,12,7812,8424,2,704895,8890,5927,8822
9895,-3.84375,12,7812,8424,2,704895,8740,5850,8822
9896,-3.84375,12,7812,8424,2,704895,8740,5850,8822
9897,-3.84375,12,7812,8424,2,704895,8740,5850,8822
9898,-3.84375,12,7812,8424,2,704895,8740,5850,8822
9899,-3.4375,12,7499,8111,2,704895,8740,5850,8776
9900,-3.4375,12,7499,8111,2,704895,8740,5850,8776
9901,-3.375,12,7812,8424,2,704895,8740,5879,8776
9902,-3,12,7346,8424,2,704895,8961,5879,8515
9903,-2.46875,12,6887,7865,2,704895,8892,5879,8334
9904,-2.46875,12,6887,7865,2,704895,8892,5879,8334
9905,-2.46875,12,6887,7865,2,704895,8892,5879,8334
9906,-2.28125,12,7076,7865,2,704895,8892,5879,8334
9907,-2.125,12,7076,7553,2,704895,8892,5879,8289
9908,-2.125,12,7076,7553,2,704895,8892,5879,8289
9909,-2.125,12,7076,7553,2,704895,8892,5879,8289
9910,-2.125,12,7076,7553,2,704895,8892,5879,8289
9911,-2.125,12,7076,7553,2,704895,8892,5879,8289
9912,-2.125,12,7076,7553,2,704895,8892,5879,8289
9913,-2.125,12,7076,7553,2,704895,8892,5879,8289
9914,-1.8125,12,7076,7553,2,704895,8856,5879,8289
9915,-1.125,12,7388,7774,2,705208,8705,6191,8334
9916,-0.9375,12,7699,8087,2,705208,8749,6210,8334
9917,-0.375,12,7699,8167,2,705208,8825,5897,8334
9918,-0.1875,12,7699,8167,2,705208,8678,5897,8340
9919,-0.1875,12,7699,8167,2,705208,8678,5897,8340
9920,0.28125,12,7699,8167,2,705208,8873,5961,8340
9921,0.3125,12,7699,8167,2,705208,8873,5961,8289
9922,0.3125,12,7699,8167,2,705208,8873,5961,8289
9923,0.3125,12,7699,8167,2,705208,8873,5961,8289
9924,0.34375,12,7387,7854,2,705208,8873,5961,8289
9925,0.78125,12,7699,8167,2,705208,8724,6120,8454
9926,0.90625,12,8012,8479,2,705208,8724,6120,8454
9927,0.90625,12,8012,8479,2,705208,8724,6120,8454
9928,0.90625,12,8012,8479,2,705208,8724,6120,8454
9929,0.90625,12,8012,8479,2,705208,8724,6120,8454
9930,1,15,8012,8375,2,705208,8724,6106,8454
9931,1,15,8012,8375,2,705208,8724,6106,8454
9932,1,15,8012,8375,2,705208,8724,6106,8454
9933,1.15625,15,7742,8012,2,705208,8724,5975,8234
9934,1.65625,15,7224,8012,2,705208,8484,6036,8307
9935,1.65625,15,7224,8012,2,705208,8484,6036,8307
9936,1.75,15,7224,8012,2,705208,8484,6036,8167
9937,1.75,15,7224,8012,2,705208,8484,6036,8167
9938,1.75,15,7224,8012,2,705208,8484,6036,8167
9939,1.875,15,7536,8325,2,705208,8432,6036,8212
9940,1.875,15,7536,8325,2,705208,8432,6036,8212
9941,2.03125,15,7849,8637,2,705208,8432,6176,8266
9942,2.21875,15,7849,8637,2,705208,8432,6176,8112
9943,2.5,15,7620,8637,2,705208,8385,6402,8065
9944,2.625,15,7505,8721,2,705208,8182,6258,8278
9945,2.625,15,7505,8721,2,705208,8182,6258,8278
9946,2.8125,15,7505,8721,2,705208,7918,6258,8278
9947,2.8125,15,7505,8721,2,705208,7918,6258,8278
9948,2.84375,15,7505,8721,2,705208,7740,6258,8127
9949,2.84375,15,7505,8721,2,705208,7740,6258,8127
9950,2.9375,15,7817,8721,2,705208,7812,6570,8085
9951,3.125,15,7816,8721,2,705208,8050,6570,8085
9952,3.125,15,7816,8721,2,705208,8050,6570,8085
9953,3.125,15,7816,8721,2,705208,8050,6570,8085
9954,3.1875,15,7816,8721,2,705208,8119,6883,8085
9955,3.1875,15,7816,8721,2,705208,8119,6883,8085
9956,3.1875,15,7816,8721,2,705208,8119,6883,8085
9957,3.34375,15,7816,8721,2,705208,8119,6883,8133
9958,3.34375,15,7816,8721,2,705208,8119,6883,8133
9959,3.8125,15,8108,9271,2,705208,8119,6883,8133
9960,-37.96875,-31,13181,15683,2,1055343,13853,9850,13270
9961,-35.59375,-31,12233,14620,2,912375,13317,8565,12125
9962,-33.15625,-24,11944,13136,2,870618,13102,7960,12207
9963,-32.65625,-13,11859,12518,2,870618,12291,7880,12118
9964,-32.125,-13,11716,12101,2,870618,12377,7638,12041
9965,-30.71875,-13,12029,12413,2,870930,12377,7315,12041
9966,-30.71875,-13,12029,12413,2,870930,12377,7315,12041
9967,-30.1875,-13,11432,12079,2,845387,11967,7485,12012
9968,-28.78125,-6,10529,11639,2,845387,11764,6877,11126
9969,-27.625,-4,9798,10562,2,845387,11131,6731,11431
9970,-27.625,-4,9798,10562,2,845387,11131,6731,11431
9971,-27.28125,-4,9126,10458,2,845387,10982,6788,11431
9972,-27.28125,-4,9126,10458,2,845387,10982,6788,11431
9973,-27.28125,-4,9126,10458,2,845387,10982,6788,11431
9974,-26.71875,-4,9126,10146,2,845387,10690,6788,11431
9975,-26.71875,-4,9126,10146,2,845387,10690,6788,11431
9976,-25.8125,-4,8708,9919,2,845387,10273,6538,11431
9977,-24.8125,-4,7771,9838,3,822460,10123,6184,10892
9978,-23.8125,-4,7771,9526,2,822460,10123,5871,10615
9979,-23.8125,-4,7771,9526,2,822460,10123,5871,10615
9980,-23.8125,-4,7771,9526,2,822460,10123,5871,10615
9981,-23.5,-4,7771,9526,2,822773,10308,6057,10615
9982,-22.8125,-4,8083,9931,2,822773,10308,6057,10409
9983,-22.8125,-4,8083,9931,2,822773,10308,6057,10409
9984,-21.71875,-4,8083,10008,2,822773,10308,5854,10257
9985,-21.34375,-4,7505,9317,2,822773,9872,6080,10041
9986,-20.625,0,7505,9317,2,822773,9624,5768,9938
9987,-20.625,0,7505,9317,2,822773,9624,5768,9938
9988,-20.0625,0,7343,9630,2,822773,9624,5455,9904
9989,-20.0625,0,7343,9630,2,822773,9624,5455,9904
9990,-18.875,0,7553,9254,2,823085,9179,5218,9387
9991,-18.875,0,7553,9254,2,823085,9179,5218,9387
9992,-18.875,0,7553,9254,2,823085,9179,5218,9387
9993,-18.53125,7,7865,9272,2,823085,9344,5218,9092
9994,-18.4375,7,7242,9137,2,823085,9344,5218,9244
9995,-17.4375,22,7242,9050,2,823085,9344,5218,9199
9996,-16.9375,22,7242,8738,2,823085,9098,5218,9241
9997,-16.65625,22,7161,8245,2,823085,8795,5118,9241
9998,-16.65625,22,7161,8245,2,823085,8795,5118,9241
9999,-16.28125,22,7161,8245,2,823085,8795,5118,9241
10000,-16.28125,22,7161,8245,2,823085,8795,5118,9241
10001,-16.28125,22,7161,8245,2,823085,8795,5118,9241
10002,-16.03125,22,6849,8245,2,823085,8795,5118,9211
10003,-15.28125,22,6767,8245,2,823085,8197,4919,8476
10004,-15.03125,22,6749,8222,2,823085,8197,5231,8476
10005,-15.03125,22,6749,8222,2,823085,8197,5231,8476
10006,-14.65625,22,6749,8222,2,823085,8197,4883,8331
10007,-14.0625,22,6749,8381,2,823085,8012,4883,8331
10008,-13,22,7061,8205,2,792292,7766,4883,8344
10009,-12.46875,22,7061,7893,2,792292,7519,4571,8305
10010,-12.4375,22,7061,7893,2,792292,7519,4571,8305
10011,-12.4375,22,7061,7893,2,792292,7519,4571,8305
10012,-12.4375,22,7061,7893,2,792292,7519,4571,8305
10013,-12.40625,22,7061,7893,2,792292,7519,4571,8305
10014,-12.09375,22,7061,7893,2,792292,7224,4571,8344
10015,-12.09375,22,7061,7893,2,792292,7224,4571,8344
10016,-11.34375,22,7061,7893,2,792292,6932,4571,8344
10017,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10018,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10019,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10020,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10021,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10022,-11.03125,22,6906,7595,2,766009,6932,4571,8305
10023,-10.3125,22,6906,7847,2,766009,6746,4747,8305
10024,-10.3125,22,6906,7847,2,766009,6746,4747,8305
10025,-10.3125,22,6906,7847,2,766009,6746,4747,8305
10026,-10.3125,22,6906,7847,2,766009,6746,4747,8305
10027,-10.3125,22,6906,7847,2,766009,6746,4747,8305
10028,-10.03125,22,6594,8113,2,766009,6993,4434,8148
10029,-10.03125,22,6594,8113,2,766009,6993,4434,8148
10030,-10.03125,22,6594,8113,2,766009,6993,4434,8148
10031,-9.84375,22,6594,7601,2,766009,6883,4434,8148
10032,-9.1875,22,6666,7914,2,766009,6651,4747,8250
10033,-9.1875,22,6666,7914,2,766009,6651,4747,8250
10034,-9.1875,22,6666,7914,2,766009,6651,4747,8250
10035,-9.03125,22,6666,7601,2,766009,6651,4747,8250
10036,-9.03125,22,6666,7601,2,766009,6651,4747,8250
10037,-9.03125,22,6666,7601,2,766009,6651,4747,8250
10038,-9.03125,22,6666,7601,2,766009,6651,4747,8250
10039,-8.84375,22,6666,7601,2,766009,6651,4835,8250
10040,-8.65625,22,6684,7601,2,766009,6651,4835,8250
10041,-8.21875,22,6372,7526,2,766009,6651,4835,8077
10042,-8.21875,22,6372,7526,2,766009,6651,4835,8077
10043,-8.21875,22,6372,7526,2,766009,6651,4835,8077
10044,-7.625,22,6372,7478,2,766009,6778,4835,7630
10045,-7.625,22,6372,7478,2,766009,6778,4835,7630
10046,-7.625,22,6372,7478,2,766009,6778,4835,7630
10047,-7.28125,22,6372,7391,2,766009,6778,4835,7350
10048,-7.28125,22,6372,7391,2,766009,6778,4835,7350
10049,-7.28125,22,6372,7391,2,766009,6778,4835,7350
10050,-7.28125,22,6372,7391,2,766009,6778,4835,7350
10051,-6.5,22,5747,7391,2,766009,6680,5147,7350
10052,-6.5,22,5747,7391,2,766009,6680,5147,7350
10053,-6.5,22,5747,7391,2,766009,6680,5147,7350
10054,-6.40625,22,5434,7391,2,766009,6680,5147,7350
10055,-6.03125,22,5434,7391,2,766009,6534,4835,7360
10056,-6.03125,22,5434,7391,2,766009,6534,4835,7360
10057,-5.34375,22,5434,7528,2,766009,6534,4835,7065
10058,-5.125,22,5747,7528,2,766009,6534,4835,7065
10059,-4.5,22,5747,7228,2,766009,6003,4835,7264
10060,-4.5,22,5747,7228,2,766009,6003,4835,7264
10061,-4.5,22,5747,7228,2,766009,6003,4835,7264
10062,-4.25,22,5434,7132,2,766009,6003,4835,6959
10063,-4.25,22,5434,7132,2,766009,6003,4835,6959
10064,-4.25,22,5434,7132,2,766009,6003,4835,6959
10065,-4.25,22,5434,7132,2,766009,6003,4835,6959
10066,-4.25,22,5434,7132,2,766009,6003,4835,6959
10067,-4.25,22,5434,7132,2,766009,6003,4835,6959
10068,-4.03125,22,5122,7384,2,766009,5958,4835,6959
10069,-4.03125,22,5122,7384,2,766009,5958,4835,6959
10070,-3.90625,22,5122,7608,2,766009,5958,4835,6928
10071,-3.90625,22,5122,7608,2,766009,5958,4835,6928
10072,-3.90625,22,5122,7608,2,766009,5958,4835,6928
10073,-3.84375,22,5434,7608,2,766009,5958,4835,6928
10074,-3.84375,22,5434,7608,2,766009,5958,4835,6928
10075,-3.75,22,5122,7608,2,766009,5958,4835,6928
10076,-3.75,22,5122,7608,2,766009,5958,4835,6928
10077,-3.75,22,5122,7608,2,766009,5958,4835,6928
10078,-3.75,22,5122,7608,2,766009,5958,4835,6928
10079,-3.75,22,5122,7608,2,766009,5958,4835,6928
10080,-31.25,-42,8572,12934,2,1250188,7944,8409,11634
10081,-29.6875,-8,8348,13072,3,1174961,6946,8031,11184
10082,-29.65625,-8,8194,13072,3,1103477,6854,7993,10703
10083,-28.53125,-8,8194,12912,3,1103477,6854,7772,10703
10084,-27.84375,-8,8382,12509,3,1103477,6535,7859,10306
10085,-27.75,-8,8382,11947,3,999002,6777,7543,10163
10086,-27.75,-8,8382,11947,3,999002,6777,7543,10163
10087,-27.75,-8,8382,11947,3,999002,6777,7543,10163
10088,-27.5,-8,8382,12259,3,999314,7327,7543,10391
10089,-27.3125,-8,8382,12572,3,999314,7327,7230,10240
10090,-27.3125,-8,8382,12572,3,999314,7327,7230,10240
10091,-27.09375,-8,8364,12084,3,954919,7316,7133,10054
10092,-27.09375,-8,8364,12084,3,954919,7316,7133,10054
10093,-26.15625,-8,8246,12180,3,873041,7488,6913,10116
10094,-25.71875,-6,8253,11484,3,873041,7488,6850,10116
10095,-25,-6,8231,10744,3,811760,7270,6827,10095
10096,-25,-6,8231,10744,3,811760,7270,6827,10095
10097,-25,-6,8231,10744,3,811760,7270,6827,10095
10098,-25,-6,8231,10744,3,811760,7270,6827,10095
10099,-24.71875,-6,8134,10744,2,811447,7093,6827,10375
10100,-24.71875,-6,8134,10744,2,811447,7093,6827,10375
10101,-23.5,-6,8446,10280,2,781188,6945,7140,10048
10102,-22.71875,-6,8535,9987,2,781188,6908,7021,10048
10103,-22.15625,3,8535,9939,2,781188,6797,7021,10048
10104,-22.15625,3,8535,9939,2,781188,6797,7021,10048
10105,-22.15625,3,8535,9939,2,781188,6797,7021,10048
10106,-22.0625,3,8535,9939,2,781188,6797,7021,10048
10107,-21.9375,3,8695,9659,2,738299,6826,7021,10007
10108,-21.59375,3,8533,9346,2,738299,6987,7326,10007
10109,-21.59375,3,8533,9346,2,738299,6987,7326,10007
10110,-21.59375,3,8533,9346,2,738299,6987,7326,10007
10111,-21.0625,3,8836,9157,2,738612,6961,7326,10007
10112,-20.90625,3,8630,8844,2,738612,7137,7326,10007
10113,-20.71875,3,8630,8844,2,681129,7137,7326,10007
10114,-20.71875,3,8630,8844,2,681129,7137,7326,10007
10115,-20.71875,3,8630,8844,2,681129,7137,7326,10007
10116,-20,3,8630,8314,2,681129,7137,7189,10007
10117,-20,3,8630,8314,2,681129,7137,7189,10007
10118,-19.90625,3,8610,8212,2,681129,7137,7311,9966
10119,-19.75,3,8610,8319,2,681129,7137,7311,9966
10120,-18.9375,3,8792,8319,2,681129,6974,7520,9966
10121,-18.90625,3,8635,8319,2,681129,7216,7520,9966
10122,-18.84375,3,8635,8319,2,681129,7428,7520,9813
10123,-18.8125,3,8619,7932,2,681129,7354,7520,9863
10124,-18.8125,3,8619,7932,2,681129,7354,7520,9863
10125,-18.71875,3,8531,7932,2,681129,7408,7417,9863
10126,-18.71875,3,8531,7932,2,681129,7408,7417,9863
10127,-18.0625,3,8531,7937,2,681129,7408,7417,9863
10128,-18.0625,3,8531,7937,2,681129,7408,7417,9863
10129,-17.78125,3,8262,7937,2,681129,7408,7656,9736
10130,-17.78125,3,8262,7937,2,681129,7408,7656,9736
10131,-17.625,3,7949,7937,2,681129,7605,7644,9633
